218.00,191.00,194.00,226.00,217.00,233.00,266.00,266.00,310.00,342.00
201.00,219.00,224.00,210.00,208.00,227.00,285.00,399.00,366.00,441.00
209.00,183.00,235.00,240.00,192.00,257.00,346.00,350.00,467.00,1054.00
223.00,218.00,216.00,224.00,283.00,294.00,384.00,704.00,1422.00,3287.00
222.00,232.00,191.00,240.00,303.00,326.00,527.00,977.00,2648.00,8456.00
239.00,237.00,209.00,251.00,260.00,343.00,599.00,936.00,2712.00,5565.00
