1.500000000000000000e+01 1.200000000000000000e+01 1.100000000000000000e+01 1.800000000000000000e+01 2.200000000000000000e+01 2.400000000000000000e+01 2.200000000000000000e+01 3.200000000000000000e+01 4.400000000000000000e+01 5.200000000000000000e+01 9.380000000000000000e+02 5.050000000000000000e+02 1.286000000000000000e+03 7.800000000000000000e+02 8.700000000000000000e+01 1.700000000000000000e+01 2.000000000000000000e+01 2.300000000000000000e+01 4.200000000000000000e+01 1.040000000000000000e+02
1.660000000000000000e+02 6.030000000000000000e+02 5.420000000000000000e+02 3.125000000000000000e+03 3.158000000000000000e+03 3.500000000000000000e+02 1.591000000000000000e+03 1.779000000000000000e+03 4.956000000000000000e+03 4.821000000000000000e+03 1.496000000000000000e+03 6.687000000000000000e+03 6.189000000000000000e+03 3.190000000000000000e+02 5.700000000000000000e+01 4.800000000000000000e+01 5.100000000000000000e+01 3.400000000000000000e+01 2.200000000000000000e+01 4.100000000000000000e+01
2.800000000000000000e+01 4.100000000000000000e+01 2.030000000000000000e+02 4.760000000000000000e+02 2.718000000000000000e+03 3.145000000000000000e+03 7.200000000000000000e+02 3.350000000000000000e+02 1.166000000000000000e+03 6.310000000000000000e+02 4.890000000000000000e+02 2.710000000000000000e+02 1.000000000000000000e+02 1.330000000000000000e+02 2.590000000000000000e+02 2.700000000000000000e+02 2.280000000000000000e+02 4.180000000000000000e+02 4.700000000000000000e+01 8.800000000000000000e+01
4.100000000000000000e+01 2.300000000000000000e+01 1.800000000000000000e+01 1.700000000000000000e+01 1.400000000000000000e+01 2.400000000000000000e+01 2.200000000000000000e+01 2.000000000000000000e+01 1.500000000000000000e+01 3.800000000000000000e+01 3.600000000000000000e+01 2.600000000000000000e+01 2.900000000000000000e+01 3.600000000000000000e+01 1.660000000000000000e+02 6.790000000000000000e+02 1.062000000000000000e+03 4.820000000000000000e+02 9.200000000000000000e+01 9.060000000000000000e+02
7.590000000000000000e+03 3.628000000000000000e+03 1.243000000000000000e+03 1.740000000000000000e+02 4.700000000000000000e+01 3.900000000000000000e+01 3.400000000000000000e+01 2.000000000000000000e+01 2.700000000000000000e+01 2.000000000000000000e+01 1.700000000000000000e+01 2.300000000000000000e+01 2.600000000000000000e+01 1.900000000000000000e+01 2.300000000000000000e+01 1.700000000000000000e+01 2.000000000000000000e+01 1.500000000000000000e+01 1.700000000000000000e+01 2.100000000000000000e+01
2.200000000000000000e+01 1.500000000000000000e+01 1.400000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 1.500000000000000000e+01 1.500000000000000000e+01 2.100000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.700000000000000000e+01 6.300000000000000000e+01 8.600000000000000000e+01 2.300000000000000000e+01 1.700000000000000000e+01 2.200000000000000000e+01 2.600000000000000000e+01 1.300000000000000000e+02 1.450000000000000000e+02
1.800000000000000000e+01 1.200000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.900000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+01 1.300000000000000000e+01 1.200000000000000000e+01 5.000000000000000000e+00 1.600000000000000000e+01 1.400000000000000000e+01 1.600000000000000000e+01 1.300000000000000000e+01 1.100000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+01 1.400000000000000000e+01
9.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.500000000000000000e+01 1.200000000000000000e+01 1.700000000000000000e+01 1.900000000000000000e+01 9.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 1.900000000000000000e+01
9.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+01 8.500000000000000000e+01 1.310000000000000000e+02 1.200000000000000000e+01 1.300000000000000000e+01 1.100000000000000000e+01 8.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 1.200000000000000000e+01 7.000000000000000000e+00 1.400000000000000000e+01 1.800000000000000000e+01 5.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 1.200000000000000000e+01
1.300000000000000000e+01 1.200000000000000000e+01 1.100000000000000000e+01 8.000000000000000000e+00 1.100000000000000000e+01 1.100000000000000000e+01 7.400000000000000000e+01 6.600000000000000000e+01 1.700000000000000000e+01 1.000000000000000000e+01 1.300000000000000000e+01 7.000000000000000000e+00 3.500000000000000000e+01 2.600000000000000000e+01 1.300000000000000000e+01 1.200000000000000000e+01 4.000000000000000000e+00 1.170000000000000000e+02 1.570000000000000000e+02 3.700000000000000000e+02
