3.827250000000000000e+05 2.830500000000000000e+05 1.937530000000000000e+05 3.274910000000000000e+05 3.230710000000000000e+05 3.274540000000000000e+05 2.466150000000000000e+05 2.431430000000000000e+05 2.047540000000000000e+05 1.222620000000000000e+05 5.386800000000000000e+04 2.506600000000000000e+04 3.053200000000000000e+04 3.710300000000000000e+04 4.715200000000000000e+04 3.888800000000000000e+04 4.278700000000000000e+04 2.660000000000000000e+04 2.760800000000000000e+04 2.354900000000000000e+04 3.035600000000000000e+04 2.541200000000000000e+04 3.148800000000000000e+04 2.510300000000000000e+04 3.658700000000000000e+04 4.608200000000000000e+04 4.412700000000000000e+04 2.105100000000000000e+04 3.552000000000000000e+04 3.675100000000000000e+04
2.139900000000000000e+04 2.177500000000000000e+04 2.961700000000000000e+04 2.989100000000000000e+04 2.931300000000000000e+04 3.143100000000000000e+04 3.836000000000000000e+04 3.724900000000000000e+04 3.066000000000000000e+04 2.930600000000000000e+04 2.940900000000000000e+04 3.217800000000000000e+04 4.677900000000000000e+04 5.027300000000000000e+04 4.375100000000000000e+04 3.544300000000000000e+04 3.042600000000000000e+04 2.989000000000000000e+04 4.133500000000000000e+04 9.147100000000000000e+04 2.593670000000000000e+05 3.797840000000000000e+05 3.123730000000000000e+05 3.144540000000000000e+05 1.067800000000000000e+05 2.703510000000000000e+05 2.484120000000000000e+05 3.026370000000000000e+05 4.034130000000000000e+05 2.548910000000000000e+05
2.162850000000000000e+05 2.395760000000000000e+05 2.566070000000000000e+05 2.044070000000000000e+05 2.024140000000000000e+05 2.206430000000000000e+05 1.503370000000000000e+05 1.541970000000000000e+05 1.000630000000000000e+05 6.339800000000000000e+04 3.332200000000000000e+04 3.270600000000000000e+04 3.575400000000000000e+04 3.775300000000000000e+04 4.089400000000000000e+04 5.195700000000000000e+04 2.898100000000000000e+04 3.270200000000000000e+04 2.327800000000000000e+04 2.830900000000000000e+04 2.817100000000000000e+04 3.684900000000000000e+04 3.771800000000000000e+04 3.253100000000000000e+04 2.346400000000000000e+04 2.282800000000000000e+04 2.031200000000000000e+04 1.958400000000000000e+04 2.006900000000000000e+04 2.128400000000000000e+04
2.122900000000000000e+04 2.149200000000000000e+04 2.636600000000000000e+04 2.362200000000000000e+04 3.402200000000000000e+04 3.350200000000000000e+04 3.435200000000000000e+04 3.262300000000000000e+04 3.431600000000000000e+04 2.731000000000000000e+04 2.602500000000000000e+04 2.903300000000000000e+04 4.250400000000000000e+04 4.084200000000000000e+04 3.717500000000000000e+04 3.577500000000000000e+04 3.440800000000000000e+04 3.162700000000000000e+04 3.384300000000000000e+04 3.790500000000000000e+04 4.709200000000000000e+04 7.038200000000000000e+04 8.828900000000000000e+04 1.424960000000000000e+05 1.837840000000000000e+05 2.501990000000000000e+05 1.958780000000000000e+05 1.739120000000000000e+05 1.320060000000000000e+05 5.864700000000000000e+04
4.779100000000000000e+04 5.510200000000000000e+04 7.698000000000000000e+04 8.050100000000000000e+04 7.220300000000000000e+04 4.583400000000000000e+04 3.955000000000000000e+04 3.475100000000000000e+04 3.466800000000000000e+04 2.585400000000000000e+04 3.143100000000000000e+04 3.327900000000000000e+04 4.065200000000000000e+04 3.561800000000000000e+04 2.717700000000000000e+04 3.199700000000000000e+04 3.383200000000000000e+04 3.038100000000000000e+04 3.003200000000000000e+04 2.648800000000000000e+04 2.639200000000000000e+04 3.094000000000000000e+04 3.431800000000000000e+04 3.051900000000000000e+04 3.533200000000000000e+04 3.222500000000000000e+04 2.952100000000000000e+04 2.272200000000000000e+04 2.698400000000000000e+04 2.764600000000000000e+04
2.309600000000000000e+04 2.425700000000000000e+04 2.715900000000000000e+04 3.152900000000000000e+04 4.400900000000000000e+04 4.090600000000000000e+04 3.483600000000000000e+04 2.997600000000000000e+04 2.584500000000000000e+04 2.641900000000000000e+04 2.638700000000000000e+04 2.501300000000000000e+04 2.747000000000000000e+04 3.070100000000000000e+04 3.163200000000000000e+04 3.137700000000000000e+04 3.294000000000000000e+04 3.478000000000000000e+04 3.516500000000000000e+04 3.666000000000000000e+04 3.149000000000000000e+04 4.147900000000000000e+04 3.737300000000000000e+04 4.131600000000000000e+04 3.736500000000000000e+04 3.737800000000000000e+04 3.765600000000000000e+04 3.603000000000000000e+04 3.582200000000000000e+04 2.773800000000000000e+04
2.644700000000000000e+04 3.287700000000000000e+04 2.571600000000000000e+04 2.568800000000000000e+04 3.402300000000000000e+04 2.737900000000000000e+04 2.679200000000000000e+04 2.771100000000000000e+04 3.545800000000000000e+04 3.052700000000000000e+04 3.101200000000000000e+04 2.746000000000000000e+04 2.574800000000000000e+04 3.146600000000000000e+04 2.946000000000000000e+04 2.674300000000000000e+04 2.091400000000000000e+04 1.784100000000000000e+04 1.781100000000000000e+04 1.910400000000000000e+04 1.885700000000000000e+04 2.012800000000000000e+04 2.850900000000000000e+04 2.580400000000000000e+04 2.908900000000000000e+04 3.003500000000000000e+04 2.519000000000000000e+04 2.152700000000000000e+04 2.026900000000000000e+04 2.397300000000000000e+04
2.002400000000000000e+04 2.373500000000000000e+04 2.880300000000000000e+04 2.877000000000000000e+04 3.639100000000000000e+04 3.018500000000000000e+04 3.402000000000000000e+04 2.388800000000000000e+04 2.038400000000000000e+04 2.014800000000000000e+04 1.566800000000000000e+04 2.068900000000000000e+04 2.271700000000000000e+04 2.798700000000000000e+04 3.110400000000000000e+04 2.355300000000000000e+04 2.909000000000000000e+04 2.788600000000000000e+04 2.835300000000000000e+04 2.981200000000000000e+04 2.686300000000000000e+04 3.064700000000000000e+04 2.936200000000000000e+04 2.902500000000000000e+04 2.432300000000000000e+04 2.878100000000000000e+04 2.836000000000000000e+04 2.788900000000000000e+04 2.804500000000000000e+04 2.282700000000000000e+04
2.853500000000000000e+04 3.023200000000000000e+04 2.949100000000000000e+04 2.897400000000000000e+04 2.769800000000000000e+04 2.811300000000000000e+04 2.836800000000000000e+04 2.858300000000000000e+04 2.756900000000000000e+04 2.088300000000000000e+04 2.458700000000000000e+04 2.317800000000000000e+04 2.115700000000000000e+04 1.945300000000000000e+04 1.823400000000000000e+04 1.699900000000000000e+04 1.729900000000000000e+04 1.710600000000000000e+04 1.943400000000000000e+04 1.885200000000000000e+04 1.893000000000000000e+04 1.935700000000000000e+04 1.919200000000000000e+04 1.936900000000000000e+04 1.964900000000000000e+04 1.934100000000000000e+04 1.955900000000000000e+04 2.114700000000000000e+04 2.436200000000000000e+04 2.723300000000000000e+04
2.686800000000000000e+04 2.134600000000000000e+04 2.242400000000000000e+04 2.242500000000000000e+04 1.866300000000000000e+04 1.858800000000000000e+04 2.662700000000000000e+04 2.151500000000000000e+04 1.947100000000000000e+04 1.610900000000000000e+04 1.614900000000000000e+04 1.579700000000000000e+04 1.567200000000000000e+04 1.647000000000000000e+04 1.726200000000000000e+04 1.841500000000000000e+04 1.977300000000000000e+04 2.278800000000000000e+04 2.369200000000000000e+04 2.415800000000000000e+04 2.025400000000000000e+04 3.063600000000000000e+04 2.988400000000000000e+04 3.068400000000000000e+04 2.920500000000000000e+04 3.457500000000000000e+04 3.130000000000000000e+04 3.107200000000000000e+04 3.069900000000000000e+04 2.536600000000000000e+04
