0.000000000000000000e+00 3.974000000000000000e+03 3.675000000000000000e+03 4.025000000000000000e+03 3.961000000000000000e+03 3.927000000000000000e+03 5.033000000000000000e+03 3.830000000000000000e+03 4.878000000000000000e+03 6.028000000000000000e+03 3.996000000000000000e+03 4.114000000000000000e+03 4.186000000000000000e+03 4.515000000000000000e+03 7.446000000000000000e+03 1.214700000000000000e+04 7.358000000000000000e+03 3.309000000000000000e+03 3.138000000000000000e+03 2.799000000000000000e+03
2.687000000000000000e+03 3.565000000000000000e+03 2.471200000000000000e+04 1.179000000000000000e+04 3.182000000000000000e+03 4.091000000000000000e+03 4.189000000000000000e+03 3.753000000000000000e+03 5.435000000000000000e+03 3.796000000000000000e+03 3.561000000000000000e+03 4.357000000000000000e+03 3.865000000000000000e+03 3.830000000000000000e+03 6.570000000000000000e+03 1.421000000000000000e+04 7.681000000000000000e+03 4.077000000000000000e+03 4.092000000000000000e+03 6.317000000000000000e+03
6.230000000000000000e+03 3.866000000000000000e+03 4.117000000000000000e+03 5.117000000000000000e+03 3.858000000000000000e+03 4.910000000000000000e+03 3.982000000000000000e+03 3.823000000000000000e+03 3.428000000000000000e+03 5.591000000000000000e+03 3.923000000000000000e+03 4.430000000000000000e+03 4.262000000000000000e+03 3.678000000000000000e+03 4.178000000000000000e+03 3.416000000000000000e+03 5.544000000000000000e+03 3.522000000000000000e+03 2.594000000000000000e+03 2.849000000000000000e+03
4.094000000000000000e+03 3.743000000000000000e+03 3.099000000000000000e+03 3.591000000000000000e+03 3.741000000000000000e+03 4.545000000000000000e+03 4.578000000000000000e+03 3.424000000000000000e+03 5.405000000000000000e+03 3.318000000000000000e+03 3.734000000000000000e+03 3.771000000000000000e+03 3.232000000000000000e+03 3.822000000000000000e+03 4.649000000000000000e+03 3.926000000000000000e+03 3.986000000000000000e+03 3.627000000000000000e+03 4.573000000000000000e+03 4.718000000000000000e+03
5.902000000000000000e+03 4.778000000000000000e+03 4.759000000000000000e+03 4.408000000000000000e+03 4.618000000000000000e+03 4.206000000000000000e+03 5.003000000000000000e+03 3.686000000000000000e+03 3.566000000000000000e+03 4.908000000000000000e+03 4.327000000000000000e+03 6.063000000000000000e+03 5.145000000000000000e+03 5.994000000000000000e+03 5.006000000000000000e+03 3.230000000000000000e+03 4.320000000000000000e+03 4.205000000000000000e+03 4.303000000000000000e+03 4.368000000000000000e+03
4.175000000000000000e+03 4.863000000000000000e+03 4.458000000000000000e+03 3.315000000000000000e+03 3.939000000000000000e+03 5.092000000000000000e+03 5.122000000000000000e+03 3.906000000000000000e+03 5.346000000000000000e+03 3.589000000000000000e+03 3.698000000000000000e+03 7.308000000000000000e+03 6.072000000000000000e+03 3.950000000000000000e+03 3.808000000000000000e+03 3.950000000000000000e+03 3.855000000000000000e+03 4.057000000000000000e+03 6.703000000000000000e+03 4.748000000000000000e+03
6.645000000000000000e+03 4.394000000000000000e+03 4.169000000000000000e+03 4.382000000000000000e+03 3.911000000000000000e+03 4.153000000000000000e+03 7.461000000000000000e+03 1.255000000000000000e+04 6.572000000000000000e+03 4.647000000000000000e+03 3.582000000000000000e+03 4.980000000000000000e+03 5.374000000000000000e+03 4.686000000000000000e+03 5.520000000000000000e+03 3.490000000000000000e+03 4.824000000000000000e+03 4.168000000000000000e+03 4.030000000000000000e+03 3.402000000000000000e+03
4.392000000000000000e+03 5.040000000000000000e+03 4.194000000000000000e+03 3.988000000000000000e+03 4.185000000000000000e+03 1.021200000000000000e+04 6.036000000000000000e+03 3.992000000000000000e+03 4.351000000000000000e+03 3.956000000000000000e+03 4.409000000000000000e+03 4.469000000000000000e+03 4.514000000000000000e+03 4.627000000000000000e+03 4.125000000000000000e+03 4.317000000000000000e+03 4.978000000000000000e+03 4.746000000000000000e+03 4.797000000000000000e+03 7.335000000000000000e+03
7.458000000000000000e+03 4.672000000000000000e+03 5.712000000000000000e+03 5.388000000000000000e+03 3.866000000000000000e+03 3.736000000000000000e+03 4.693000000000000000e+03 3.980000000000000000e+03 4.428000000000000000e+03 5.842000000000000000e+03 3.711000000000000000e+03 4.569000000000000000e+03 5.530000000000000000e+03 5.120000000000000000e+03 4.981000000000000000e+03 3.187000000000000000e+03 4.475000000000000000e+03 2.137900000000000000e+04 9.202000000000000000e+03 3.957000000000000000e+03
4.376000000000000000e+03 3.908000000000000000e+03 3.557000000000000000e+03 3.845000000000000000e+03 4.633000000000000000e+03 5.211000000000000000e+03 4.638000000000000000e+03 3.838000000000000000e+03 5.537000000000000000e+03 4.274000000000000000e+03 3.784000000000000000e+03 5.620000000000000000e+03 4.360000000000000000e+03 5.313000000000000000e+03 5.021000000000000000e+03 5.320000000000000000e+03 6.008000000000000000e+03 8.007000000000000000e+03 9.751000000000000000e+03 8.289000000000000000e+03
